id_particella,pos_x_m,pos_y_m,pos_z_m,vel_x_ms,vel_y_ms,vel_z_ms,dimensione_m,destino
7615,-40.5677,47.1114,50.3302,-12.4335,15.2041,16.4922,4.7045,sopravvivenza
7616,23.3466,68.8733,33.0681,6.3428,17.369,8.6213,0.7311,fuga
7617,-11.3231,-79.3517,-1.8794,-2.7657,-13.7555,-0.5466,0.0056,sopravvivenza
7618,25.643,75.3636,-10.2114,0.2588,4.1312,-0.3215,0.1557,sopravvivenza
7619,70.5349,32.4542,19.4576,3.2142,0.6837,0.5199,2.1066,impatto
7620,-51.9818,-15.6809,-58.9424,-6.9111,-0.9998,-6.5183,0.37,sopravvivenza
7621,-64.4029,-46.6558,-8.821,-16.826,-12.7246,-1.7857,0.4381,impatto
7622,7.3346,-50.7885,61.2848,1.7844,-13.2377,14.666,3.3101,sopravvivenza
7623,1.8925,-73.6656,-31.2699,0.3021,-5.3321,-2.0262,56.9505,sopravvivenza
7624,-30.844,-12.0404,-72.8551,-2.205,-1.8654,-5.7878,0.2315,impatto
7625,-9.4451,71.9861,-33.7165,-2.6329,17.8644,-8.5056,0.5784,impatto
7626,70.051,-35.279,-15.323,0.8684,-1.0945,0.6651,1.6161,impatto
7627,-7.9552,28.9082,74.2154,0.5412,0.6833,3.509,0.118,impatto
7628,-52.933,18.9434,-56.7805,-63.8818,22.4011,-67.5712,4.4855,fuga
7629,-1.0745,38.4944,70.0297,-0.3027,6.1297,10.7421,1.4142,sopravvivenza
7630,-13.2727,-4.9785,-78.8532,-4.0879,-1.9865,-28.7391,0.2025,sopravvivenza
7631,54.7732,-42.3023,-40.1321,53.7852,-42.4653,-39.8227,2.2903,fuga
7632,-55.4928,42.061,-39.5142,-9.1722,7.4079,-6.4445,0.1325,sopravvivenza
7633,-18.7011,-61.6904,-47.484,-3.3779,-10.6544,-7.9009,0.2694,sopravvivenza
7634,11.301,25.3501,75.0435,7.4692,16.7651,50.6608,0.0469,fuga
7635,-68.6283,-2.1475,41.0276,-20.5977,-0.0495,13.6615,0.6013,sopravvivenza
7636,-68.4638,40.7837,6.4336,-11.5827,6.3279,1.592,0.1854,fuga
7637,-58.7876,21.4221,-49.9495,-4.7638,1.9389,-5.4034,5.5864,sopravvivenza
7638,2.9451,53.6507,59.4448,0.0689,6.5904,6.2045,0.3635,sopravvivenza
7639,-21.6875,64.792,41.8551,-4.4961,9.8926,6.2288,0.041,sopravvivenza
7640,73.0321,-13.3421,-30.528,54.7045,-9.0871,-22.8532,0.3692,fuga
7641,-7.1257,-79.6471,4.3022,-0.3957,-1.6166,1.7399,14.0985,impatto
7642,-50.7749,36.123,-50.1149,-4.0012,3.8645,-2.7237,0.0575,sopravvivenza
7643,21.4606,66.6863,-38.7812,1.4215,6.6504,-2.7493,0.3075,impatto
7644,79.5331,-4.5358,6.197,12.8828,-0.4571,0.5006,0.0108,sopravvivenza
7645,21.5839,51.4308,-57.3826,4.5424,11.9184,-12.9175,0.0604,sopravvivenza
7646,-1.9932,59.8865,-53.0976,-0.941,22.9399,-20.6717,0.3641,fuga
7647,-11.4962,63.4158,-47.2202,-1.0648,3.6127,-2.8113,0.0725,fuga
7648,52.0723,35.1908,-49.2685,8.6412,6.1044,-8.4413,1.2715,sopravvivenza
7649,2.1268,27.0521,75.0919,0.0009,2.7102,7.6516,0.3828,sopravvivenza
7650,-34.3808,-58.199,-42.9051,-6.5786,-12.3271,-9.3494,3.5921,impatto
7651,50.8733,57.6654,21.3842,85.1453,96.283,35.5346,0.929,fuga
7652,-4.7709,-34.9553,-71.7726,-0.5642,-1.3012,-1.9347,1.1003,impatto
7653,-5.8804,43.3795,66.961,-0.7951,6.2554,10.0845,0.1519,sopravvivenza
7654,-10.3978,-66.3117,43.7205,-4.1976,-30.7219,20.381,0.7756,fuga
7655,71.5719,24.6346,-25.8066,3.2857,0.485,-1.2307,0.3149,impatto
7656,30.0851,-37.7069,63.6409,2.733,-2.6664,5.5099,0.1046,sopravvivenza
7657,-61.8005,-50.5293,-5.8456,-9.9406,-8.8001,-0.5561,0.1002,sopravvivenza
7658,-71.4937,-34.5283,9.7124,-8.3092,-3.5393,1.2164,0.6202,sopravvivenza
7659,75.4673,15.3127,-21.6713,10.163,1.9851,-2.8484,0.9512,fuga
7660,9.5255,-50.2875,-61.545,2.2007,-11.3927,-14.1228,5.4466,sopravvivenza
7661,-21.3937,24.4388,-73.0623,-0.957,0.4028,-0.8607,0.4798,impatto
7662,27.3015,56.71,49.2796,1.8418,1.7993,1.6545,2.0393,impatto
7663,-11.8713,-32.1395,-72.3278,-5.1641,-11.9508,-26.434,4.0612,sopravvivenza
7664,-28.1647,70.8273,-24.5845,-0.8934,2.805,-1.1042,1.5377,impatto
7665,5.4074,-78.8121,-12.324,0.6347,-0.8347,0.0432,1.3427,impatto
7666,-46.9875,-59.5267,-25.4422,-4.9325,-7.1288,-3.437,0.0097,sopravvivenza
7667,-19.6491,-33.2792,69.822,-2.3347,-5.6055,11.1711,2.2748,sopravvivenza
7668,-67.665,-16.9807,-39.4099,-1.5403,-0.2572,-0.8205,1.1035,impatto
7669,-66.0442,-39.6447,22.0332,-18.1521,-11.3689,5.6901,0.3629,sopravvivenza
7670,52.3699,48.0955,36.82,3.1369,4.0395,2.2945,1.0273,sopravvivenza
7671,-14.6039,-78.5364,5.6434,-5.9488,-25.5635,2.0943,3.133,impatto
7672,-26.3584,47.9996,58.5791,-1.9713,3.5155,4.5918,0.5557,fuga
7673,35.5378,-71.3374,-7.6575,8.7408,-18.9725,-1.9894,1.9613,sopravvivenza
7674,52.2232,49.3251,35.2209,2.5315,3.3156,1.6997,0.9231,impatto
7675,70.2736,-34.6023,16.6943,5.8835,-3.2734,2.1942,1.758,impatto
7676,-72.0554,6.9595,-34.1214,-17.1064,1.1753,-9.0668,2.5767,sopravvivenza
7677,25.1452,41.6715,-63.561,3.1327,3.1539,-6.4448,0.3952,sopravvivenza
7678,52.9278,23.5694,55.0799,5.5734,2.2362,6.2564,7.4906,sopravvivenza
7679,6.1364,-25.9174,-75.4952,0.338,-2.8952,-9.0155,0.7588,fuga
7680,-67.3299,-31.2527,-29.8938,-2.9605,-1.8617,-2.2982,1.4801,impatto
7681,-52.121,12.5966,59.563,-12.1868,2.7833,12.5211,9.8453,sopravvivenza
7682,15.4569,-65.7535,42.8281,1.8799,-10.6323,5.464,7.1729,impatto
7683,50.8139,-59.9471,15.119,29.742,-35.4844,9.1415,1.7167,fuga
7684,0.8642,-47.8557,-64.0227,-0.9833,-10.5387,-13.8645,2.8114,sopravvivenza
7685,-71.9581,22.3954,27.5864,-5.9416,1.3773,1.9618,1.7803,sopravvivenza
7686,22.6298,-6.1512,-76.5042,3.0947,-0.4625,-8.7691,1.0593,sopravvivenza
7687,-69.3491,15.4743,-36.8103,-50.1445,10.6291,-26.0678,2.4293,fuga
7688,-68.022,-36.409,-21.4726,-27.1016,-13.6921,-8.6839,0.0624,fuga
7689,-67.1272,37.9997,-21.6148,-3.8627,1.9494,-0.7748,0.1162,impatto
7690,-4.6861,3.4646,-79.7993,-1.084,0.2497,-15.1218,0.8821,sopravvivenza
7691,5.1749,76.4949,-22.9942,-0.6527,13.3476,-3.4066,0.8452,sopravvivenza
7692,-0.0709,39.6983,-69.5782,-0.436,2.9072,-6.044,1.4503,sopravvivenza
7693,58.7898,30.7387,-44.6433,18.2858,10.2186,-13.6561,2.3275,sopravvivenza
7694,-41.7497,65.3855,-19.9848,-2.8321,4.3274,-1.0817,0.5811,sopravvivenza
7695,-62.9195,-48.9054,8.5572,-11.3539,-9.0716,1.7395,0.1994,sopravvivenza
7696,-28.1734,-56.9494,48.3291,-23.254,-46.6058,38.8037,0.0278,fuga
7697,18.4431,16.889,75.9491,0.5647,0.7714,3.2653,0.2886,impatto
7698,-23.8182,-54.3545,-53.8832,-5.2856,-10.9155,-10.4088,2.9544,sopravvivenza
7699,-64.393,-32.5581,-34.4827,-10.4112,-4.68,-5.881,6.1399,sopravvivenza
7700,-36.3327,-60.9712,36.7814,-33.281,-56.5014,34.1035,0.5326,fuga
7701,-52.2022,-13.1171,59.1133,-17.5682,-5.0062,20.8057,11.5367,sopravvivenza
7702,-66.1283,44.2802,-8.4084,-10.2188,7.8883,-1.7491,0.2212,fuga
7703,56.2036,56.962,3.068,-0.5342,1.1827,0.3148,0.0951,impatto
7704,70.4216,-31.584,21.1527,9.7903,-3.6033,1.3942,0.7321,sopravvivenza
7705,23.0181,-76.3442,8.5384,2.8169,-7.9795,1.3456,0.5308,sopravvivenza
7706,75.3457,26.0891,8.2915,10.9524,4.0635,1.1848,17.9314,sopravvivenza
7707,-58.79,49.7677,-21.5557,-3.136,1.8755,-1.9636,0.0201,impatto
7708,-73.0869,-1.3886,32.4346,-4.3997,-0.3467,1.7805,0.1048,impatto
7709,78.2599,-3.5744,-16.3024,15.701,-0.4434,-3.0764,0.4086,fuga
7710,44.5988,41.7907,-51.652,26.5667,25.1151,-31.9004,0.7617,fuga
7711,-32.4413,58.9934,43.1503,-7.0819,13.4829,9.2746,0.3136,fuga
7712,74.2574,-27.55,12.0585,4.5767,-1.9904,-0.1086,0.3739,impatto
7713,57.5265,15.0488,-53.402,14.9407,3.4001,-14.8648,1.4299,sopravvivenza
7714,-72.8038,20.5032,-26.1868,-19.9401,5.1383,-7.6917,1.3705,sopravvivenza
7715,-69.0083,4.8968,-40.3529,-6.3871,0.4797,-3.0499,1.4267,impatto
7716,-33.6719,65.8841,29.9415,-2.628,5.7934,3.0802,1.1298,sopravvivenza
7717,-71.8632,11.3138,33.6,-4.4047,-0.7047,1.0394,0.2609,impatto
7718,-19.4176,-57.6701,-51.6962,-1.0746,-3.4606,-3.2136,0.1048,sopravvivenza
7719,-27.8366,73.5943,14.8298,-1.5983,5.9775,0.8979,1.351,sopravvivenza
7720,-55.6693,53.5999,-20.3625,-15.4684,15.446,-6.3071,0.4795,sopravvivenza
7721,-26.4447,55.3443,-51.6873,-12.2824,25.4826,-22.8733,0.1433,fuga
7722,-62.8957,-49.3834,-3.8253,-10.2465,-9.5554,-0.8427,0.1663,sopravvivenza
7723,51.3209,47.3941,38.6323,2.6151,0.9644,1.9266,0.9946,impatto
7724,-26.4121,8.9285,-75.3234,-2.4318,0.6796,-5.8579,0.2878,sopravvivenza
7725,57.3365,-46.9079,29.993,36.3862,-29.9911,19.4428,0.7959,sopravvivenza
7726,-58.3011,-41.542,35.8304,-17.1445,-12.8921,11.4071,7.2291,sopravvivenza
7727,-67.1987,-40.2511,16.3066,-6.5252,-4.1468,1.6433,0.7147,sopravvivenza
7728,-62.2291,47.6521,-15.6428,-18.5767,14.4676,-5.4407,0.6818,sopravvivenza
7729,-79.4623,-8.9687,-2.3179,-13.7171,-1.4735,0.1452,0.0781,sopravvivenza
7730,-60.0367,43.9966,29.4685,-10.2868,6.2211,4.9827,0.0141,sopravvivenza
7731,72.5077,33.8501,-1.0196,8.5488,4.6268,-0.1818,7.4077,impatto
7732,7.0597,4.14,79.4935,0.5886,0.1794,5.9115,0.6312,impatto
7733,76.0678,-5.1003,-24.0849,5.4164,-0.5616,-1.9283,0.0534,sopravvivenza
7734,63.9735,35.3047,32.6519,18.6701,10.2565,9.8618,0.5542,sopravvivenza
7735,2.9801,62.6612,49.4154,1.6843,23.0756,17.7883,0.8828,impatto
7736,-37.5207,-70.6427,-1.7908,-2.9617,-7.0233,0.0833,4.6731,sopravvivenza
7737,-8.163,56.7338,55.7414,-8.2446,55.4775,55.11,0.1691,fuga
7738,-74.1945,-12.2516,-26.8415,-1.4853,-0.2601,-0.0314,6.9035,impatto
7739,-61.7301,-51.086,4.1319,-8.2027,-6.4942,0.3592,5.879,sopravvivenza
7740,34.4601,-18.3284,-69.731,1.8184,-0.5236,-2.7808,0.0745,impatto
7741,-38.7966,64.2674,-27.3877,-7.3372,12.5319,-4.9387,0.3426,sopravvivenza
7742,32.1089,-47.5863,55.884,23.9029,-34.2277,41.549,6.7007,fuga
7743,28.3605,-71.8625,20.7661,1.0441,-3.2559,0.8645,2.2175,impatto
7744,-1.9037,40.2893,-69.2412,-0.0827,4.7208,-7.6631,0.8852,impatto
7745,-27.7018,26.3028,70.2739,-4.674,3.0012,10.305,0.1413,sopravvivenza
7746,40.839,28.2383,-62.9848,29.6631,21.1138,-44.1614,0.4473,fuga
7747,-24.342,-75.6896,-9.9965,-6.9839,-23.5118,-2.2131,2.0803,sopravvivenza
7748,-11.0662,-70.1154,-36.8349,-3.1425,-20.912,-10.8357,0.1073,sopravvivenza
7749,-27.8991,74.5447,-8.0341,-5.2579,13.8052,-1.4421,0.686,impatto
7750,23.26,4.9618,76.3311,6.828,1.7937,22.4115,0.9812,sopravvivenza
7751,-2.5483,79.3233,-9.4126,-0.1146,4.3521,-0.476,6.9679,impatto
7752,26.7569,-43.9281,61.5189,7.6607,-12.3723,17.5807,0.1798,sopravvivenza
7753,62.8713,31.9712,37.3576,9.9724,4.8352,4.974,2.8848,sopravvivenza
7754,-44.5373,27.5343,60.3142,-8.3839,4.6328,9.6966,1.4867,sopravvivenza
7755,30.0041,-68.7504,28.2911,5.0715,-14.1254,4.9874,3.5961,sopravvivenza
7756,-65.4808,46.0847,-0.4158,-1.1422,0.2501,0.1101,0.628,impatto
7757,-5.5224,77.518,19.361,-0.6739,14.3102,2.942,0.5821,impatto
7758,-54.3758,-46.2118,36.2306,-6.1378,-5.3963,4.0664,0.4831,fuga
7759,2.0716,-18.341,78.0141,0.9966,-1.7259,6.7618,0.4787,sopravvivenza
7760,-40.5906,5.9063,68.511,-14.202,2.4113,25.0167,0.567,sopravvivenza
7761,76.2829,-14.6397,-19.4018,8.8027,-1.9649,-2.1008,0.3317,sopravvivenza
7762,50.5594,60.1209,13.9774,7.0746,9.5457,2.6621,4.3145,sopravvivenza
7763,-8.5662,-52.9935,-59.3833,-1.2996,-3.6049,-4.1547,0.7481,sopravvivenza
7764,-54.4475,58.5403,3.4088,-5.581,5.9544,-0.389,0.2257,sopravvivenza
7765,13.4704,36.2862,-70.0413,3.1591,9.2659,-17.8595,3.5433,sopravvivenza
7766,0.0876,-79.7126,-7.372,0.3811,-2.4438,-0.6572,0.2366,impatto
7767,20.0662,-20.9443,-74.5024,1.7906,-2.1138,-10.6861,5.1188,sopravvivenza
7768,38.9278,-30.9777,62.4985,4.4572,-3.882,7.7796,3.5346,sopravvivenza
7769,52.8959,-47.1392,-36.8331,5.2689,-4.1345,-4.5207,3.3452,sopravvivenza
7770,76.3019,-22.3817,7.6435,23.5013,-6.5761,2.0691,0.3111,sopravvivenza
7771,-35.5269,-70.9882,-10.7815,-1.8543,-2.5107,0.4507,1.5272,impatto
7772,-22.3548,33.4834,69.2148,0.1779,0.5483,0.8154,0.393,sopravvivenza
7773,-12.2241,-7.397,78.7013,-0.445,-1.1939,8.093,0.467,sopravvivenza
7774,26.3386,-60.9029,44.5435,3.2379,-5.9932,5.6539,0.5947,sopravvivenza
7775,2.2453,77.5243,-19.2789,0.8391,17.0924,-4.5392,1.4068,sopravvivenza
7776,-30.247,-57.6234,46.4608,-2.6865,-6.7887,5.4147,0.0347,sopravvivenza
7777,14.7367,44.5465,-64.8861,9.4038,27.744,-40.2437,0.3556,fuga
7778,-35.2627,-52.3515,49.1597,-2.2655,-3.7963,2.4768,0.3466,sopravvivenza
7779,8.5952,-78.6628,-11.6508,0.5593,-4.6714,-0.4782,0.2343,impatto
7780,-79.0769,6.575,-10.17,-68.2515,5.6155,-8.32,1.4468,fuga
7781,14.6394,70.7597,34.1488,6.3244,27.677,13.0456,1.1101,fuga
7782,-8.9788,-52.8953,-59.1951,-4.6812,-26.7062,-30.754,9.2386,fuga
7783,32.924,-22.4609,69.2374,9.0632,-6.0235,18.5291,0.6963,sopravvivenza
7784,70.3954,36.4897,10.6057,53.4208,27.9615,8.2076,1.8015,fuga
7785,-42.3375,2.1481,67.8697,-2.0217,0.1907,2.4908,36.9551,impatto
7786,-46.7917,-51.2249,-39.881,-12.6784,-13.0037,-10.4158,1.154,sopravvivenza
7787,30.337,70.5601,-22.2312,6.8553,14.764,-4.4991,0.2826,sopravvivenza
7788,-75.0128,24.1245,-14.6414,-32.549,9.9296,-5.6393,0.3474,fuga
7789,15.6045,68.3492,38.8742,6.3893,26.4801,14.8256,4.1679,fuga
7790,73.1697,7.9478,-31.5724,13.233,1.4797,-5.8667,1.1309,sopravvivenza
7791,-40.8066,-45.2302,51.7267,-18.9648,-19.9986,23.5291,15.1416,fuga
7792,-12.2767,-72.3752,31.3139,-2.5774,-13.73,5.8803,4.3026,sopravvivenza
7793,70.1574,30.887,22.9972,21.7698,9.1047,7.0775,1.0334,fuga
7794,7.6102,41.2341,68.4666,0.7887,2.2511,4.4606,3.391,sopravvivenza
7795,-59.2815,52.7102,-9.9215,-4.6445,4.588,-0.7093,4.1637,sopravvivenza
7796,44.1205,35.2262,56.6652,130.4541,104.1297,168.0625,0.0398,fuga
7797,0.7413,-72.3104,34.2279,0.3441,-17.1363,7.815,0.3835,sopravvivenza
7798,-31.2827,71.9266,15.5001,-1.2498,2.1405,0.2048,0.1867,impatto
7799,43.2856,-22.6665,-63.3851,4.6644,-3.4652,-8.9811,0.1391,sopravvivenza
7800,65.2696,37.8271,-26.8045,9.9646,6.03,-4.8203,10.3523,sopravvivenza
7801,66.0427,19.3465,40.8567,20.0315,5.3456,11.4416,0.6992,sopravvivenza
7802,-7.4776,14.5108,-78.2653,-1.317,1.8331,-12.2477,0.4759,sopravvivenza
7803,33.7502,-33.7872,-64.3165,3.735,-3.3291,-6.6376,34.6052,sopravvivenza
7804,53.6531,-57.3637,-14.4351,34.581,-37.8113,-8.9209,4.8404,fuga
7805,-74.8876,-1.1014,28.0216,-8.5071,0.5936,3.2108,0.6429,sopravvivenza
7806,14.7973,64.5969,44.9036,0.9198,4.2817,3.3307,0.0908,sopravvivenza
7807,-73.3015,-2.7728,-31.9739,-0.5363,-0.3033,-0.5322,0.0271,impatto
7808,-74.4149,-27.105,-11.277,-9.7101,-3.3129,-1.4298,5.7661,sopravvivenza
7809,-22.9194,76.3069,-8.4561,-8.6154,28.3451,-3.1409,0.0557,sopravvivenza
7810,57.735,-23.0271,-50.3442,38.7592,-14.5024,-33.884,2.3876,fuga
7811,-21.1886,75.8697,-14.1641,-1.6879,5.0113,-0.9756,2.1785,impatto
7812,-50.9676,50.1602,-35.8548,-2.4777,3.443,-2.4714,1.3784,impatto
7813,2.9886,-79.7489,-6.0344,0.4035,-6.5831,-1.1811,1.7478,sopravvivenza
7814,-8.4649,-32.5361,72.7021,-7.1482,-23.077,52.0451,1.0759,fuga
7815,-4.0943,15.3032,-78.364,1.0416,0.5139,-1.5322,3.2525,sopravvivenza
7816,67.93,13.8977,40.0028,14.7681,3.4731,8.1849,3.3341,fuga
7817,-56.0738,28.0473,49.679,-4.3741,2.058,3.6448,0.0687,impatto
7818,-58.5854,49.9712,-22.0818,-8.4415,6.2624,-2.976,0.9659,fuga
7819,-0.358,-55.7702,57.4764,-0.5037,-9.2613,9.1819,0.0169,sopravvivenza
7820,32.1165,-32.0737,66.0333,3.0781,-4.2611,7.5473,0.2775,sopravvivenza
7821,-71.2207,-35.1324,-11.6165,-13.7493,-5.4611,-1.8561,0.0882,sopravvivenza
7822,13.8971,-36.1224,-70.1913,0.8643,-4.0547,-7.2551,5.6088,sopravvivenza
7823,23.6898,76.2045,-6.6515,1.8525,4.9744,-0.7578,23.299,sopravvivenza
7824,78.5656,-14.5096,0.2626,73.6354,-13.6766,0.4458,0.0543,fuga
7825,-45.8122,15.104,-64.1829,-31.7066,10.555,-45.7783,1.8927,fuga
7826,-50.796,40.5357,46.5013,-5.4051,4.4793,4.3314,0.0208,sopravvivenza
7827,19.1452,-37.0883,67.9451,7.9058,-13.9174,23.5326,0.8355,sopravvivenza
7828,-7.7016,-78.4804,-14.0994,-0.2938,-8.9099,-1.6478,1.598,sopravvivenza
7829,-12.6825,31.4958,-72.4542,-4.3941,9.8153,-23.14,1.0655,sopravvivenza
7830,66.6054,-41.1912,15.8684,9.7814,-5.7302,2.095,0.7126,sopravvivenza
7831,-0.3316,-69.5973,-39.6237,0.264,-23.2651,-14.5819,34.657,sopravvivenza
7832,39.7515,59.3943,36.0622,2.4262,3.7204,1.5404,0.9877,impatto
7833,-35.1319,-2.5797,-71.6168,-1.5861,0.5856,-3.6057,0.2869,sopravvivenza
7834,53.2063,57.1529,17.1653,34.9179,38.3688,11.6341,0.0352,fuga
7835,50.4903,60.185,-16.3478,9.1795,11.8443,-3.1987,0.1854,sopravvivenza
7836,-20.3183,-77.3357,-4.3343,-0.5237,-2.6611,0.8271,7.3463,impatto
7837,-74.996,-11.3541,24.8813,-6.0634,-0.8575,2.3937,5.4582,sopravvivenza
7838,34.3128,69.5547,19.5331,6.2807,13.1976,4.3668,0.3592,impatto
7839,-31.2328,63.5835,36.8798,-2.5365,3.8955,2.9507,1.7852,impatto
7840,-42.7966,7.0602,-67.0972,-2.0661,0.2752,-2.5914,0.5837,impatto
7841,49.7874,58.548,-22.4581,12.8343,16.1571,-5.6003,5.1903,impatto
7842,0.6074,11.5278,-79.1526,-0.2038,1.6994,-8.4652,0.4238,sopravvivenza
7843,57.359,-40.686,38.3996,18.1127,-11.8971,11.0188,0.197,sopravvivenza
7844,18.0323,44.4046,64.0085,10.4485,25.9566,37.6606,0.0373,fuga
7845,15.5258,77.6296,11.2896,1.7189,8.0332,1.3151,2.3636,fuga
7846,-54.5095,-13.0793,57.025,-12.9017,-2.7109,13.0056,2.4739,sopravvivenza
7847,9.1191,11.9527,78.5441,0.106,0.5528,3.774,1.4197,impatto
7848,54.6025,-28.1377,-51.2525,9.8875,-5.7426,-10.3656,0.0897,sopravvivenza
7849,-48.0716,4.1476,-63.5811,-4.0954,1.007,-4.7051,0.6134,sopravvivenza
7850,-15.6288,40.5495,-67.1751,-41.9073,106.1528,-177.8216,2.1622,fuga
7851,3.3175,70.9896,36.6446,0.1279,3.9234,1.508,0.2695,impatto
7852,-52.866,-48.3064,35.8406,-9.2079,-8.1626,6.2153,0.042,sopravvivenza
7853,-5.9088,79.4035,-9.1253,-0.7449,16.496,-2.2094,0.3561,sopravvivenza
7854,61.5067,-35.6482,36.9268,12.7599,-7.4774,6.7689,0.9606,sopravvivenza
7855,52.6491,-59.1082,11.9477,7.2327,-7.2943,2.1766,0.9785,sopravvivenza
7856,14.3551,77.3812,13.5427,2.8385,11.5557,1.578,0.2678,sopravvivenza
7857,-58.6474,51.4703,-17.5135,-0.6253,0.2868,0.7309,0.1382,impatto
7858,-6.8218,45.7472,65.3526,-1.402,13.1543,19.383,0.5198,impatto
7859,27.761,-16.4218,-73.1132,0.1428,-0.8874,0.5001,2.134,impatto
7860,67.9422,8.5853,41.3107,27.0956,3.1732,15.6381,0.0807,fuga
7861,26.7246,36.3461,66.0073,42.8162,59.3466,106.2789,0.0075,fuga
7862,-6.8066,77.6732,17.3949,-1.745,27.3688,6.0178,0.0208,sopravvivenza
7863,70.4058,16.4256,-34.1812,136.6023,31.8853,-66.2831,0.4063,fuga
7864,32.8464,-9.0262,72.3312,4.0099,-0.9843,7.3153,2.7602,sopravvivenza
7865,-11.1024,30.5625,73.0047,-0.5891,4.9116,12.2594,1.182,sopravvivenza
7866,27.9894,-43.2027,61.3531,3.9466,-6.6077,8.0724,0.05,sopravvivenza
7867,-68.5473,-40.2203,10.4315,-42.2729,-23.9581,7.1053,2.7076,fuga
7868,-37.035,55.2627,44.4624,-0.7278,0.2848,0.8634,0.9285,sopravvivenza
7869,-49.8889,62.1262,-5.9569,-10.2982,12.5556,-1.8941,0.2425,sopravvivenza
7870,-1.0117,79.1552,-11.2801,-0.8697,70.4692,-9.237,0.2265,fuga
7871,-16.2894,-78.0955,-7.0654,-20.9988,-100.7798,-9.652,0.4086,fuga
7872,14.2396,-74.1416,-26.1616,1.4162,-9.6708,-3.7502,0.025,sopravvivenza
7873,-58.9378,-3.529,-54.1697,-7.2493,-1.1242,-7.0008,0.3003,sopravvivenza
7874,65.2553,-30.3432,34.8252,7.7498,-3.7219,3.1352,2.7121,sopravvivenza
7875,-79.3342,9.4011,5.5999,-20.441,2.316,0.5383,0.3744,sopravvivenza
7876,-34.5718,-69.0965,20.1939,-7.9062,-16.5364,4.1491,1.4255,impatto
7877,20.8889,71.3244,29.2831,1.3866,4.9856,2.6709,0.5708,fuga
7878,-24.9205,4.8569,-75.8327,-3.6839,1.3495,-11.9321,0.0321,sopravvivenza
7879,-1.8725,78.814,-14.5889,-1.0793,4.2949,-0.1588,0.514,impatto
7880,12.8604,19.0994,76.6067,5.6001,8.2256,30.4806,2.2297,fuga
7881,58.6417,-50.2958,20.9741,12.7188,-10.6654,4.1553,0.0167,sopravvivenza
7882,-35.1747,-16.8786,-69.8359,-8.1399,-4.752,-16.2317,0.6324,sopravvivenza
7883,-14.3656,63.5738,-46.1192,-2.7126,11.5077,-7.6153,0.2305,sopravvivenza
7884,-69.7252,-18.0275,-34.8275,-3.3235,0.3401,-0.3134,0.0054,impatto
7885,-27.5336,-0.7636,75.1465,-11.0607,-0.7879,33.4709,11.9225,fuga
7886,77.736,-14.6779,-10.88,5.6904,-1.2554,-1.0255,0.431,sopravvivenza
7887,-25.8657,-40.7238,63.7015,-7.0273,-12.1021,17.7079,0.2876,sopravvivenza
7888,-23.6269,31.2838,-69.4459,-7.5732,9.8185,-22.2729,0.0831,sopravvivenza
7889,48.5034,60.6817,19.2349,5.8846,7.4451,2.5144,0.9032,impatto
7890,-38.3,-70.34,-1.5162,-3.6357,-6.2949,0.5993,0.2216,sopravvivenza
7891,-32.8682,7.0296,-72.495,-0.4585,0.0681,-2.1994,0.2723,impatto
7892,76.8939,19.8293,8.9296,35.0173,8.5653,4.2502,1.2718,fuga
7893,34.305,68.6662,-22.2822,11.5908,21.544,-6.5464,2.9465,sopravvivenza
7894,1.4088,-26.6905,75.4263,-0.1151,-1.8205,2.3365,2.7716,impatto
7895,-17.0892,75.9715,18.4487,-11.9858,57.8531,13.786,0.4463,fuga
7896,-34.868,-23.5429,-68.1102,-6.1646,-4.1566,-11.8675,0.1998,sopravvivenza
7897,39.312,66.427,20.8322,13.5047,24.9007,6.5162,2.5567,sopravvivenza
7898,-72.5078,29.5103,-15.9646,-1.6414,0.115,0.4625,0.6311,impatto
7899,10.9131,41.3547,-67.5979,1.9776,7.277,-9.9847,0.2207,sopravvivenza
7900,60.4658,-47.3866,22.016,14.8477,-9.7536,5.2348,0.7423,sopravvivenza
7901,42.3387,-66.1271,-15.0919,2.76,-5.9072,-1.8563,0.1252,sopravvivenza
7902,19.1459,-27.3424,72.5941,1.0483,-2.0322,2.7515,0.2142,impatto
7903,-13.3593,72.7354,30.4412,-4.9608,26.0711,10.8554,0.1737,sopravvivenza
7904,-65.0152,-13.5242,-44.7038,-10.5649,-1.8435,-7.1232,1.5927,sopravvivenza
7905,74.382,8.9758,-27.9999,134.0327,15.073,-51.0912,1.0387,fuga
7906,-58.2646,-53.1705,-13.5688,-2.0496,-1.829,-0.7998,18.1665,impatto
7907,61.4303,49.372,14.6705,6.4679,4.7981,1.6245,1.959,sopravvivenza
7908,15.5869,6.1864,78.2126,0.6333,-1.0629,2.4942,2.3086,impatto
7909,66.1875,-37.0873,-25.9996,4.2303,-2.4513,-1.8589,0.4328,sopravvivenza
7910,-75.302,-21.4038,17.048,-14.8544,-4.3074,3.4447,0.1351,fuga
7911,9.1783,-51.756,-60.2188,7.2118,-32.282,-37.2292,0.5929,fuga
7912,3.4705,-42.2333,67.705,0.306,-4.2686,6.5449,1.6724,impatto
7913,19.6372,-24.3216,-73.6173,2.3468,-2.8956,-8.5623,0.5829,sopravvivenza
